agss_BmV18hpi_a	agss_BmV18hpi_b	agss_BmV4dpi_a	agss_BmV4dpi_b	agss_BmV8dpi_a	agss_BmV8dpi_b	polyAd_Bm1dpi_a	polyAd_Bm1dpi_b	polyAd_Bm2dpi_a	polyAd_Bm2dpi_b	polyAd_Bm3dpi_a	polyAd_Bm3dpi_b	polyAd_Bm4dpi_a	polyAd_Bm4dpi_b	polyAd_Bm8dpi_a	polyAd_Bm8dpi_b	polyAd_Bm20dpiM_a	polyAd_Bm20dpiM_b	agss_Bm24dpiF_a	polyAd_Bm24dpiF_a	polyAd_Bm24dpiF_b	polyAd_BmAM_a	polyAd_BmAM_b	polyAd_BmAF_a	agss_BmAF_b	polyAd_BmAF_b	agss_BmAF_c	polyAd_BmAF_c	polyAd_BmAF_d	polyAd_BmEm_a	polyAd_BmEm_b	polyAd_BmIMF_a	polyAd_BmIMF_b	polyAd_BmMMF_a	polyAd_BmMMF_b	invert	module
gene713	784.57962326875	1337.10396063682	2143.04056599675	1745.33543694507	1900.40786069924	1913.03288323713	432.923161970851	525.248953993859	556.223681412112	636.677453980924	1455.90289054497	1629.91500606237	1990.70025805739	1653.61682995397	1447.69655566668	1333.18287174771	1733.69671362353	1653.91344090014	2303.64476356086	1568.6878764608	1388.94994818855	1633.98591874502	1345.68804230649	1173.76087251217	2123.82499014314	2244.9223884474	1990.16215542602	2901.70229531369	2401.87484971962	2778.13386489799	2444.72196144255	889.555602498006	2098.78834327938	924.887000847149	1669.55990416977	TRUE	palevioletred3
gene30	29.4711900494618	890.090449849441	202.527112297798	667.407091680338	958.483013271168	633.520323351643	120.135995973126	162.754777923089	165.836645730724	141.295737450596	146.814957487488	117.391436332773	122.704889811704	230.67702623066	117.093565162845	117.284830805069	204.995333492388	173.592407162897	129.157855655335	132.613256552397	115.714998528945	203.397876569591	236.456822835258	614.914965858356	884.258536640775	1008.77079034165	705.604750114098	1118.00045622819	1195.42946054475	1162.17027214069	1399.41017673676	405.161004257802	399.960425570421	800.376283362303	319.544738519231	FALSE	plum2
gene539	762.324511147254	938.084937888126	1609.36070084717	1320.75438853119	1782.52677909636	1628.17292175835	955.582032158161	868.087460254217	753.748553900127	624.019774369829	791.939626309601	793.948155146801	630.438542622988	728.954245495546	788.266389050173	707.618459262076	456.490567929088	430.595415044132	568.334284651163	488.810416393871	809.278738182036	439.496820696951	544.028335321656	1523.44116425813	958.637439702694	1104.69630287213	1052.5669322373	1429.47961732785	1606.01536826491	1170.45509108343	1774.22098451315	1093.77879143464	903.514885888002	1677.19617983587	1108.09995739048	FALSE	plum2
gene225	963.639920884902	419.044785196889	204.485109158501	387.625782831515	634.596138242606	566.882072783975	752.887178838345	688.578428247615	820.07886188158	831.175022170552	743.999792089098	824.036626828226	456.354835594717	713.047806756152	835.391188483841	864.646563117026	812.897541329971	1060.25793687449	682.1132672635	741.205715514342	657.060320968097	831.991285082572	303.67631872297	387.354687842821	788.182655876558	380.864619913686	635.936897083008	556.459551132973	791.738012962577	344.116610372497	251.782572916521	445.609468559461	392.901594847729	587.679803115771	527.583726023064	TRUE	plum2
gene603	1136.62543710391	1256.74450461108	516.796005832596	354.37511721982	319.663275597541	326.482155729772	638.694928351806	1000.49014952165	940.953843164897	524.841077796917	619.413230280558	740.503048493213	406.404937265907	483.315422301257	573.696650388415	570.253583072235	418.505644628807	443.085942878626	331.425010315188	509.510565256233	456.602278867976	341.198064912187	293.124841103178	811.560978858652	240.809458785567	434.857331910509	297.280221829573	451.71558650217	290.941388046394	582.38744419116	720.017538505587	620.015811221603	618.515254380372	545.184596307309	527.274397876933	FALSE	thistle1
gene68	1083.59023405357	922.677156670733	37.1777241743036	279.695001658885	139.292211074643	298.519536334751	469.107525552783	339.27797343264	744.236599783726	369.79936883207	240.520753681559	210.070422881207	103.340066209595	280.693165812904	413.338747145455	242.65911755757	188.9990725787	124.650486309167	113.478163847567	106.424924376083	211.948236689416	239.755698877033	87.78086134409	244.399967053037	40.1835614212318	286.858661845098	153.971564233074	216.018838236443	0	0	0	334.167313855166	228.941291458445	407.801408539389	103.797695675465	FALSE	thistle1
gene715	6.40791496268971	8.50688933395631	265.733794859396	276.468068000663	145.432822740772	250.011346837242	97.4261259334066	9.66609533063124	23.4154630521746	221.155445547851	59.087329763524	91.7722789168658	165.927420970341	198.008006994573	113.449479618831	137.336883424564	122.390729498277	220.002556977961	185.28296872141	102.199839137137	163.222286096475	245.603095496253	160.494858427627	110.414481441004	162.629528703323	146.636731650198	151.628748167653	127.992325456799	76.5562755271951	336.342062321129	272.357342867535	174.161080645181	49.3907598356176	182.010343245716	189.779368958872	TRUE	thistle1
gene355	3931.2531870153	7765.94216200184	6025.98315987362	3081.42063202373	5521.62361367547	7229.29355354769	8295.66714699949	7179.6714832276	7918.69983364205	12173.9890451809	10245.2802710168	12695.9753190628	12582.768610965	10755.942909772	10872.6536602443	10655.5149172071	10975.2462771661	10161.5185545186	6551.74135071482	7918.97549517843	7930.53631385828	9784.38088545297	8390.88901581547	5774.76270328158	8981.73328423041	13758.3214823101	9544.41011131148	9132.55068889652	11232.8998573939	6471.10228820576	4955.26526614805	7334.0343995197	8149.66510567383	8198.75832479551	8505.55027305911	FALSE	brown2
gene854	0	41.9269568415387	443.593381383889	303.399508175583	273.975036884723	192.930135481469	629.35707449525	267.788228385707	711.304333370409	639.407009834046	706.518226508459	663.919346183917	931.817834375358	834.066803904053	690.904989292382	738.288977142984	628.612531900092	1175.89582506559	340.935746887708	308.189974146191	407.825398356275	651.115221873955	160.302972178059	471.60267140795	564.009598355611	264.291273484235	353.330711901698	478.195873897489	1037.2587175301	0	17.6010270312398	322.278816902197	343.249472587785	447.538760290062	742.040913371999	FALSE	brown2
gene349	14.5184160265772	36.099284860329	216.808094809814	436.38295630096	447.767524945503	533.938738805038	336.48476228362	454.207230453684	416.722069006671	534.701037735023	258.346404528522	356.856356273495	254.4111228768	345.817007788679	462.37793560761	301.780919498131	368.432135434529	323.194396615497	349.694846795625	385.460769171821	372.462597378468	330.928934168715	740.325098551115	504.542057366179	303.60164264183	87.7201876836005	357.542218598298	185.731437621407	613.034473362441	301.308908596777	424.343557711808	443.34901243691	466.092221779108	454.975803935118	366.697796753477	FALSE	darkolivegreen4
gene852	15.0158148949731	26.525733824203	244.872790561513	394.844571630233	445.795787566278	510.462590010404	267.157735846301	269.425130836117	274.97223261919	604.180086217051	356.307620363319	301.305909469505	374.086690786685	412.382095830194	466.331772063875	303.26144938344	294.882411309934	276.430102050879	280.087158133535	321.118586786878	309.954396041026	842.089817053633	688.5179813422	566.739265207465	589.24062689032	343.759699702518	287.493032498769	154.187908396414	691.465836261289	372.536392041812	291.031032812332	361.375104794189	329.420723971495	297.935882602217	161.09778107097	FALSE	darkolivegreen4
gene201	2990.05536316564	2204.38381051294	2264.67926333381	1899.34322688335	2121.31261967922	2371.00297514263	870.533356784031	962.325482074354	912.971177750217	1530.788090297	2771.46092033279	2738.1651139626	3607.01793847506	3192.58568456285	3223.09355977664	2876.50399706519	2395.92345056426	2103.76608664704	2064.14066625516	2295.32674735444	2501.0817916793	2455.03354079525	2105.35683478239	2133.71235747093	1538.32134131092	2004.03063401281	1661.79588684562	1157.63150690558	1336.92059292929	2367.1087029025	2033.81651132569	1072.94212344562	1559.49166332232	673.05292086434	3296.57450486803	FALSE	firebrick4
gene840	2736.29640883103	4486.64676577136	4791.90391062369	4212.07060362769	4231.09722173899	4907.57834361241	2022.56379945223	1250.6128830263	2801.91542112597	3026.76978337992	5808.25640157801	4607.63705211057	6834.76683033524	5243.90548378859	5559.25477191441	5122.12155810651	4469.6127194215	4121.6944387294	5470.17956075661	4233.26709325676	3813.14639371411	2732.22436052073	3968.94589195202	4254.22821278152	4905.54064447845	2797.42113217385	5047.81331851552	4580.73750791233	2522.59202966659	3420.83788729931	3154.31969074869	2516.58934270535	4288.77983134738	1090.4905223604	3718.26317530688	FALSE	firebrick4
gene699	4636.14802629136	2414.9166395595	2085.38926969903	1748.77416458421	1715.79115003081	1618.79546581636	2106.64917019716	2940.54274771311	2056.11349114708	2308.97033781818	1770.31741263113	1708.40436300554	1751.29944445636	1821.54532554676	2126.36317800662	2007.3289090443	1361.19893886235	1508.11408522634	1328.52072451002	1719.18297112036	2118.59730553737	2390.15344379091	3635.05457963176	2012.84255381492	1105.68563720576	2368.78166962702	1356.73153431985	1436.49238754187	1641.76573609388	1440.39217150573	1676.83579458486	1684.20662159189	1812.13279920331	2013.71842601278	2522.72353104141	FALSE	indianred4
gene935	3333.31924566025	1835.65054969273	918.547513161329	1346.70690645604	873.92177832025	1006.19400605845	2164.68845330301	2250.96017909028	1720.96936647269	2250.85155202503	1582.36805177811	1807.59218193678	1958.41802283926	1638.63162792095	1386.49279121582	1523.19303520245	1069.30883120252	1494.5637963813	1275.19688780171	1487.34189159406	1467.23636762959	2231.71514220162	1759.37590010925	1268.95207134219	1360.12168647572	1520.14645785805	860.55515983049	1065.55087719054	811.986806765373	1663.38470419051	1711.96099698108	1828.80689009494	1145.62260990586	1803.06113443267	1885.09434982365	FALSE	indianred4
gene663	5241.6139701279	4347.84330548867	4561.17429556117	4676.83884055528	3708.15174902651	4582.57635162154	6492.32875784823	4596.52875687299	7386.57525029112	4869.26451016554	5724.34329898536	4979.51109998843	6830.35617206151	5850.67943625599	5244.14499279701	4907.72993447784	2953.37791131936	3542.51568541282	3350.56033392815	2335.83025513419	2233.87031383614	5059.81606459865	4601.94093343697	2877.97967733524	4813.36224013433	5268.55484687425	3860.63268599884	2423.41300497395	2185.23371059962	855.837165564086	1357.04938987806	4401.92937625997	4864.39077156244	3226.23753721642	5098.26352540614	FALSE	lightcoral
gene549	343.903871691815	440.627231900478	478.849087365031	217.450633651433	692.381565375415	619.863661784498	294.391880522832	537.780649177615	303.609997304649	191.779203497963	235.256103171394	262.377497393341	222.006128310039	368.859054432309	484.657325645527	348.875865668668	718.675667551219	802.558328434656	594.952739498713	590.610391132136	810.132734111551	271.317763481067	65.518083866876	883.168688281633	494.147694911953	251.914385142648	371.897723216277	452.468088329954	600.29763872266	1275.77729198781	507.761522048318	388.211419047294	578.04602416589	412.204122801622	633.152636223453	TRUE	lightcoral
gene433	2549.81328292536	1907.70904853175	5146.33355351226	5051.51520385966	22084.6782883195	20051.4023774487	4687.56423423152	6078.30388624205	4170.3419904149	8676.71809876856	10066.0118455358	10833.2510375405	5908.32189231617	7793.25843503428	5073.49165589676	6908.24197601901	6908.24229688974	11105.9667221191	9064.10786865408	8028.27199425709	6348.94866545823	14539.9321754082	14932.0677524628	11463.1474981217	17275.4587885094	12475.5064241367	13565.8246210335	11342.2437729313	14558.6905035663	2120.12718257455	3079.15921051206	2108.92034500469	3452.02821918645	2445.94174177602	5256.20793207897	FALSE	lightsteelblue
gene310	833.353274311892	865.093708741627	803.175274180277	608.09528961481	353.76119355194	690.747617462422	961.564764339247	898.599241035897	940.006245502883	1002.39233168523	895.781451927467	983.910258104102	1151.87011663746	947.28755433494	881.80559069563	908.703269857578	873.101095324918	805.90629550599	763.552289109025	934.866301976566	906.989214249364	387.451744821188	338.935867343438	638.376032675075	510.03846734021	678.686048336666	471.926216278448	687.555224914267	444.801024348612	1461.01352055357	983.153198942475	1016.13582839169	887.103359271394	1211.13014491692	551.070536792978	TRUE	lightsteelblue
gene482	2735.0442494935	2079.90107398194	2248.25172688241	2616.45567479388	1670.41329903959	1403.73637037194	5206.02828408198	4947.64101547791	4722.48695892178	3886.76912656295	4788.20228555437	4669.65458103966	3449.55787785244	4766.59701021981	4799.91558483755	5075.69402449192	3265.65761350112	3630.88288185908	2841.61279325359	4358.98308875974	4016.77036984192	1890.3831677062	713.722459901663	3466.94183640169	2363.60729956987	2103.99781298458	2406.13891831115	2727.46779931373	2494.08509857984	3518.24034221701	3511.99388096633	5515.71507711738	5243.21330690508	3858.54591344928	4794.10801452178	FALSE	mediumpurple2
gene832	160.235905860672	747.443294238703	223.958610426005	260.108153350238	428.372831037673	968.437241299953	2174.22486095656	1595.94138262529	2634.29980456035	1878.65947438369	1579.60373054582	1847.13249712183	1612.8705148416	1505.15547027551	1443.91013789854	1742.69618514939	1515.58687233087	891.904386917813	252.196432341654	1220.72264608675	1182.27375778315	576.985065202186	778.425034285487	1163.02993495789	191.345891753925	47.9421223775718	217.993821803753	1539.22086100615	346.61341581311	1329.1458103522	2013.00167046759	2250.95854959513	3273.25265911738	2497.78362730376	4143.70780906022	FALSE	mediumpurple2
gene354	242.755674135399	245.495797125869	65.9441985354164	2.01966532803188	56.2313543759979	32.0802079195833	30.0297735997448	41.026232670281	28.3952221628181	116.300305335332	53.3281309067709	43.5932789350381	50.3132172717082	88.7785657891344	41.3585148243437	46.8786622951294	57.6394428521215	22.4832788102257	33.1061910131402	56.2883772091431	17.7751203885105	0	19.4627249133955	133.89629423615	55.6571732751167	133.146362560834	50.6263988692392	25.8687354618569	0	0	0	27.801649298181	14.9736692714316	11.3305146454542	0	FALSE	orangered3
gene97	1464.1691108332	1574.16026140852	606.918492696738	1145.62411563891	761.320788845176	786.670854145135	405.539101717423	295.993537508337	511.087003473036	637.581615810982	668.547127587423	634.19552839871	784.980798303189	543.096411480987	588.448487271368	447.973767698476	637.080791739257	467.248185362561	576.150636921224	471.198006913559	458.916814860415	265.533032992698	371.434475105154	700.472180197405	549.500802903854	800.111844374417	499.139646999381	550.29322524234	537.17799455889	664.640244613243	384.252122371404	706.146229272783	461.77056134905	715.592217134289	582.213701528374	FALSE	orangered3
gene228	380.307318527797	373.160198701357	1038.33755374519	803.335889413434	745.743739838578	675.918627685174	578.772137380739	588.344533841679	791.591112321828	640.702361950703	608.496295120356	595.053448001136	511.286656265553	682.150320553223	610.077791165223	494.125738627246	371.480863442188	353.227340910567	347.676798385767	349.271377930685	430.118121189865	500.810864540472	444.570093219507	425.268048855463	384.607438787711	579.019946078823	423.694883565986	453.207575327935	508.451892498045	465.854268837482	326.695068470581	492.058801041023	456.018969938931	717.770331545068	547.28617716033	FALSE	plum
gene816	14.5680346732845	84.2152676204366	1362.53335073412	1630.47110837828	799.652528038222	724.596862013961	1218.53596059079	1074.53634360192	870.141014160486	654.856970460538	961.126323012876	787.205931973141	736.891769660578	732.572720938828	812.346977077224	742.087457682849	498.173078608008	437.657111465121	226.906730659836	420.848438504905	694.161405402906	600.343312267248	630.243213924215	530.940449034493	187.909627559663	1410.2384240043	289.02545465382	519.997244359046	740.535940508291	485.201587511103	325.594621924154	449.641128944808	342.476473977872	526.388332868489	169.739030810918	FALSE	plum
gene34	3582.12187270594	2635.42541393581	3984.16320371397	2448.54277518845	3913.80010712607	4050.38375683215	2608.55515959952	2709.2885948129	3085.27292577325	2406.76969074371	3597.26454549409	4349.36248171592	3446.79181032196	3485.32681730342	5617.17863274659	5362.73048534327	10161.8256221497	7979.14904503129	9371.9832355963	9952.99315728563	8940.53404742208	4080.66104201312	5354.85851252364	6480.00727323501	6173.58858981538	3981.41956011539	7039.59765592993	8821.7126257665	6444.57715927603	10584.7180024402	10035.5497913067	6360.4390851184	10691.963516935	6361.52311294756	6993.36974613443	FALSE	skyblue1
